时间, NPU_ID, Aicore使用率(%), HBM使用率(%)
2025-10-17 10:14:41, 2, 87, 95
2025-10-17 10:14:41, 3, 87, 95
2025-10-17 10:14:41, 4, 0, 83
2025-10-17 10:14:41, 5, 0, 83
2025-10-17 10:14:41, 6, 0, 83
2025-10-17 10:14:41, 7, 0, 83
2025-10-17 10:14:47, 0, 88, 95
2025-10-17 10:14:47, 1, 86, 95
2025-10-17 10:14:47, 2, 86, 95
2025-10-17 10:14:47, 3, 29, 95
2025-10-17 10:14:47, 4, 0, 83
2025-10-17 10:14:47, 5, 0, 83
2025-10-17 10:14:47, 6, 0, 83
2025-10-17 10:14:47, 7, 0, 83
2025-10-17 10:14:52, 0, 29, 95
2025-10-17 10:14:52, 1, 69, 95
2025-10-17 10:14:52, 2, 89, 95
2025-10-17 10:14:52, 3, 87, 95
2025-10-17 10:14:52, 4, 0, 83
2025-10-17 10:14:52, 5, 0, 83
2025-10-17 10:14:52, 6, 0, 83
2025-10-17 10:14:52, 7, 0, 83
2025-10-17 10:14:58, 0, 88, 95
2025-10-17 10:14:58, 1, 34, 95
2025-10-17 10:14:58, 2, 86, 95
2025-10-17 10:14:58, 3, 88, 95
2025-10-17 10:14:58, 4, 0, 83
2025-10-17 10:14:58, 5, 0, 83
2025-10-17 10:14:58, 6, 0, 83
2025-10-17 10:14:58, 7, 0, 83
2025-10-17 10:15:04, 0, 88, 95
2025-10-17 10:15:04, 1, 86, 95
2025-10-17 10:15:04, 2, 85, 95
2025-10-17 10:15:04, 3, 61, 95
2025-10-17 10:15:04, 4, 0, 83
2025-10-17 10:15:04, 5, 0, 83
2025-10-17 10:15:04, 6, 0, 83
2025-10-17 10:15:04, 7, 0, 83
2025-10-17 10:15:09, 0, 90, 95
2025-10-17 10:15:09, 1, 88, 95
2025-10-17 10:15:09, 2, 89, 95
2025-10-17 10:15:09, 3, 63, 95
2025-10-17 10:15:09, 4, 0, 83
2025-10-17 10:15:09, 5, 0, 83
2025-10-17 10:15:09, 6, 0, 83
2025-10-17 10:15:09, 7, 0, 83
2025-10-17 10:15:15, 0, 89, 95
2025-10-17 10:15:15, 1, 54, 95
2025-10-17 10:15:15, 2, 59, 95
2025-10-17 10:15:15, 3, 21, 95
2025-10-17 10:15:15, 4, 0, 83
2025-10-17 10:15:15, 5, 0, 83
2025-10-17 10:15:15, 6, 0, 83
2025-10-17 10:15:15, 7, 0, 83
2025-10-17 10:15:20, 0, 88, 95
2025-10-17 10:15:20, 1, 54, 95
2025-10-17 10:15:20, 2, 6, 95
2025-10-17 10:15:20, 3, 85, 95
2025-10-17 10:15:20, 4, 0, 83
2025-10-17 10:15:20, 5, 0, 83
2025-10-17 10:15:20, 6, 0, 83
2025-10-17 10:15:20, 7, 0, 83
2025-10-17 10:15:26, 0, 88, 95
2025-10-17 10:15:26, 1, 30, 95
2025-10-17 10:15:26, 2, 90, 95
2025-10-17 10:15:26, 3, 89, 95
2025-10-17 10:15:26, 4, 0, 83
2025-10-17 10:15:26, 5, 0, 83
2025-10-17 10:15:26, 6, 0, 83
2025-10-17 10:15:26, 7, 0, 83
2025-10-17 10:15:32, 0, 88, 95
2025-10-17 10:15:32, 1, 31, 95
2025-10-17 10:15:32, 2, 56, 95
2025-10-17 10:15:32, 3, 87, 95
2025-10-17 10:15:32, 4, 0, 83
2025-10-17 10:15:32, 5, 0, 83
2025-10-17 10:15:32, 6, 0, 83
2025-10-17 10:15:32, 7, 0, 83
2025-10-17 10:15:37, 0, 22, 95
2025-10-17 10:15:37, 1, 87, 95
2025-10-17 10:15:37, 2, 89, 95
2025-10-17 10:15:37, 3, 88, 95
2025-10-17 10:15:37, 4, 0, 83
2025-10-17 10:15:37, 5, 0, 83
2025-10-17 10:15:37, 6, 0, 83
2025-10-17 10:15:37, 7, 0, 83
2025-10-17 10:15:43, 0, 32, 95
2025-10-17 10:15:43, 1, 88, 95
2025-10-17 10:15:43, 2, 88, 95
2025-10-17 10:15:43, 3, 90, 95
2025-10-17 10:15:43, 4, 0, 83
2025-10-17 10:15:43, 5, 0, 83
2025-10-17 10:15:43, 6, 0, 83
2025-10-17 10:15:43, 7, 0, 83
2025-10-17 10:15:49, 0, 87, 95
2025-10-17 10:15:49, 1, 87, 95
2025-10-17 10:15:49, 2, 87, 95
2025-10-17 10:15:49, 3, 61, 95
2025-10-17 10:15:49, 4, 0, 83
2025-10-17 10:15:49, 5, 0, 83
2025-10-17 10:15:49, 6, 0, 83
2025-10-17 10:15:49, 7, 0, 83
2025-10-17 10:15:54, 0, 87, 95
2025-10-17 10:15:54, 1, 53, 95
2025-10-17 10:15:54, 2, 45, 95
2025-10-17 10:15:54, 3, 88, 95
2025-10-17 10:15:54, 4, 0, 83
2025-10-17 10:15:54, 5, 0, 83
2025-10-17 10:15:54, 6, 0, 83
2025-10-17 10:15:54, 7, 0, 83
2025-10-17 10:16:00, 0, 88, 95
2025-10-17 10:16:00, 1, 12, 95
2025-10-17 10:16:00, 2, 65, 95
2025-10-17 10:16:00, 3, 61, 95
2025-10-17 10:16:00, 4, 0, 83
2025-10-17 10:16:00, 5, 0, 83
2025-10-17 10:16:00, 6, 0, 83
2025-10-17 10:16:00, 7, 0, 83
2025-10-17 10:16:05, 0, 90, 95
2025-10-17 10:16:05, 1, 88, 95
2025-10-17 10:16:05, 2, 62, 95
2025-10-17 10:16:05, 3, 63, 95
2025-10-17 10:16:05, 4, 0, 83
2025-10-17 10:16:05, 5, 0, 83
2025-10-17 10:16:05, 6, 0, 83
2025-10-17 10:16:05, 7, 0, 83
2025-10-17 10:16:11, 0, 88, 95
2025-10-17 10:16:11, 1, 87, 95
2025-10-17 10:16:11, 2, 86, 95
2025-10-17 10:16:11, 3, 62, 95
2025-10-17 10:16:11, 4, 0, 83
2025-10-17 10:16:11, 5, 0, 83
2025-10-17 10:16:11, 6, 0, 83
2025-10-17 10:16:11, 7, 0, 83
2025-10-17 10:16:17, 0, 89, 95
2025-10-17 10:16:17, 1, 87, 95
2025-10-17 10:16:17, 2, 89, 95
2025-10-17 10:16:17, 3, 61, 95
2025-10-17 10:16:17, 4, 0, 83
2025-10-17 10:16:17, 5, 0, 83
2025-10-17 10:16:17, 6, 0, 83
2025-10-17 10:16:17, 7, 0, 83
2025-10-17 10:16:22, 0, 86, 95
2025-10-17 10:16:22, 1, 91, 95
2025-10-17 10:16:22, 2, 89, 95
2025-10-17 10:16:22, 3, 88, 95
2025-10-17 10:16:22, 4, 0, 83
2025-10-17 10:16:22, 5, 0, 83
2025-10-17 10:16:22, 6, 0, 83
2025-10-17 10:16:22, 7, 0, 83
2025-10-17 10:16:28, 0, 55, 95
2025-10-17 10:16:28, 1, 0, 95
2025-10-17 10:16:28, 2, 88, 95
2025-10-17 10:16:28, 3, 90, 95
2025-10-17 10:16:28, 4, 0, 83
2025-10-17 10:16:28, 5, 0, 83
2025-10-17 10:16:28, 6, 0, 83
2025-10-17 10:16:28, 7, 0, 83
2025-10-17 10:16:34, 0, 57, 95
2025-10-17 10:16:34, 1, 88, 95
2025-10-17 10:16:34, 2, 80, 95
2025-10-17 10:16:34, 3, 0, 95
2025-10-17 10:16:34, 4, 0, 83
2025-10-17 10:16:34, 5, 0, 83
2025-10-17 10:16:34, 6, 0, 83
2025-10-17 10:16:34, 7, 0, 83
2025-10-17 10:16:39, 0, 91, 95
2025-10-17 10:16:39, 1, 85, 95
2025-10-17 10:16:39, 2, 86, 95
2025-10-17 10:16:39, 3, 62, 95
2025-10-17 10:16:39, 4, 0, 83
2025-10-17 10:16:39, 5, 0, 83
2025-10-17 10:16:39, 6, 0, 83
2025-10-17 10:16:39, 7, 0, 83
2025-10-17 10:16:45, 0, 86, 95
2025-10-17 10:16:45, 1, 87, 95
2025-10-17 10:16:45, 2, 23, 95
2025-10-17 10:16:45, 3, 87, 95
2025-10-17 10:16:45, 4, 0, 83
2025-10-17 10:16:45, 5, 0, 83
2025-10-17 10:16:45, 6, 0, 83
2025-10-17 10:16:45, 7, 0, 83
2025-10-17 10:16:51, 0, 29, 95
2025-10-17 10:16:51, 1, 88, 95
2025-10-17 10:16:51, 2, 86, 95
2025-10-17 10:16:51, 3, 86, 95
2025-10-17 10:16:51, 4, 0, 83
2025-10-17 10:16:51, 5, 0, 83
2025-10-17 10:16:51, 6, 0, 83
2025-10-17 10:16:51, 7, 0, 83
2025-10-17 10:16:56, 0, 65, 95
2025-10-17 10:16:56, 1, 88, 95
2025-10-17 10:16:56, 2, 23, 95
2025-10-17 10:16:56, 3, 87, 95
2025-10-17 10:16:56, 4, 0, 83
2025-10-17 10:16:56, 5, 0, 83
2025-10-17 10:16:56, 6, 0, 83
2025-10-17 10:16:56, 7, 0, 83
2025-10-17 10:17:02, 0, 90, 95
2025-10-17 10:17:02, 1, 59, 95
2025-10-17 10:17:02, 2, 29, 95
2025-10-17 10:17:02, 3, 63, 95
2025-10-17 10:17:02, 4, 0, 83
2025-10-17 10:17:02, 5, 0, 83
2025-10-17 10:17:02, 6, 0, 83
2025-10-17 10:17:02, 7, 0, 83
2025-10-17 10:17:07, 0, 64, 95
2025-10-17 10:17:07, 1, 52, 95
2025-10-17 10:17:07, 2, 88, 95
2025-10-17 10:17:07, 3, 23, 95
2025-10-17 10:17:07, 4, 0, 83
2025-10-17 10:17:07, 5, 0, 83
2025-10-17 10:17:07, 6, 0, 83
2025-10-17 10:17:07, 7, 0, 83
2025-10-17 10:17:13, 0, 57, 95
2025-10-17 10:17:13, 1, 64, 95
2025-10-17 10:17:13, 2, 53, 95
2025-10-17 10:17:13, 3, 88, 95
2025-10-17 10:17:13, 4, 0, 83
2025-10-17 10:17:13, 5, 0, 83
2025-10-17 10:17:13, 6, 0, 83
2025-10-17 10:17:13, 7, 0, 83
2025-10-17 10:17:19, 0, 89, 95
2025-10-17 10:17:19, 1, 61, 95
2025-10-17 10:17:19, 2, 65, 95
2025-10-17 10:17:19, 3, 58, 95
2025-10-17 10:17:19, 4, 0, 83
2025-10-17 10:17:19, 5, 0, 83
2025-10-17 10:17:19, 6, 0, 83
2025-10-17 10:17:19, 7, 0, 83
2025-10-17 10:17:24, 0, 62, 95
2025-10-17 10:17:24, 1, 64, 95
2025-10-17 10:17:24, 2, 59, 95
2025-10-17 10:17:24, 3, 57, 95
2025-10-17 10:17:24, 4, 0, 83
2025-10-17 10:17:24, 5, 0, 83
2025-10-17 10:17:24, 6, 0, 83
2025-10-17 10:17:24, 7, 0, 83
2025-10-17 10:17:30, 0, 90, 95
2025-10-17 10:17:30, 1, 87, 95
2025-10-17 10:17:30, 2, 89, 95
2025-10-17 10:17:30, 3, 90, 95
2025-10-17 10:17:30, 4, 0, 83
2025-10-17 10:17:30, 5, 0, 83
2025-10-17 10:17:30, 6, 0, 83
2025-10-17 10:17:30, 7, 0, 83
2025-10-17 10:17:36, 0, 86, 95
2025-10-17 10:17:36, 1, 86, 95
2025-10-17 10:17:36, 2, 55, 95
2025-10-17 10:17:36, 3, 63, 95
2025-10-17 10:17:36, 4, 0, 83
2025-10-17 10:17:36, 5, 0, 83
2025-10-17 10:17:36, 6, 0, 83
2025-10-17 10:17:36, 7, 0, 83
2025-10-17 10:17:41, 0, 89, 95
2025-10-17 10:17:41, 1, 55, 95
2025-10-17 10:17:41, 2, 62, 95
2025-10-17 10:17:41, 3, 64, 95
2025-10-17 10:17:41, 4, 0, 83
2025-10-17 10:17:41, 5, 0, 83
2025-10-17 10:17:41, 6, 0, 83
2025-10-17 10:17:41, 7, 0, 83
2025-10-17 10:17:47, 0, 89, 95
2025-10-17 10:17:47, 1, 62, 95
2025-10-17 10:17:47, 2, 63, 95
2025-10-17 10:17:47, 3, 49, 95
2025-10-17 10:17:47, 4, 0, 83
2025-10-17 10:17:47, 5, 0, 83
2025-10-17 10:17:47, 6, 0, 83
2025-10-17 10:17:47, 7, 0, 83
2025-10-17 10:17:53, 0, 88, 95
2025-10-17 10:17:53, 1, 32, 95
2025-10-17 10:17:53, 2, 71, 95
2025-10-17 10:17:53, 3, 29, 95
2025-10-17 10:17:53, 4, 0, 83
2025-10-17 10:17:53, 5, 0, 83
2025-10-17 10:17:53, 6, 0, 83
2025-10-17 10:17:53, 7, 0, 83
2025-10-17 10:17:58, 0, 52, 95
2025-10-17 10:17:58, 1, 88, 95
2025-10-17 10:17:58, 2, 32, 95
2025-10-17 10:17:58, 3, 87, 95
2025-10-17 10:17:58, 4, 0, 83
2025-10-17 10:17:58, 5, 0, 83
2025-10-17 10:17:58, 6, 0, 83
2025-10-17 10:17:58, 7, 0, 83
2025-10-17 10:18:04, 0, 87, 95
2025-10-17 10:18:04, 1, 60, 95
2025-10-17 10:18:04, 2, 64, 95
2025-10-17 10:18:04, 3, 88, 95
2025-10-17 10:18:04, 4, 0, 83
2025-10-17 10:18:04, 5, 0, 83
2025-10-17 10:18:04, 6, 0, 83
2025-10-17 10:18:04, 7, 0, 83
2025-10-17 10:18:10, 0, 62, 95
2025-10-17 10:18:10, 1, 63, 95
2025-10-17 10:18:10, 2, 88, 95
2025-10-17 10:18:10, 3, 85, 95
2025-10-17 10:18:10, 4, 0, 83
2025-10-17 10:18:10, 5, 0, 83
2025-10-17 10:18:10, 6, 0, 83
2025-10-17 10:18:10, 7, 0, 83
2025-10-17 10:18:15, 0, 85, 95
2025-10-17 10:18:15, 1, 87, 95
2025-10-17 10:18:15, 2, 87, 95
2025-10-17 10:18:15, 3, 61, 95
2025-10-17 10:18:15, 4, 0, 83
2025-10-17 10:18:15, 5, 0, 83
2025-10-17 10:18:15, 6, 0, 83
2025-10-17 10:18:15, 7, 0, 83
2025-10-17 10:18:21, 0, 57, 95
2025-10-17 10:18:21, 1, 60, 95
2025-10-17 10:18:21, 2, 88, 95
2025-10-17 10:18:21, 3, 86, 95
2025-10-17 10:18:21, 4, 0, 83
2025-10-17 10:18:21, 5, 0, 83
2025-10-17 10:18:21, 6, 0, 83
2025-10-17 10:18:21, 7, 0, 83
2025-10-17 10:18:27, 0, 88, 95
2025-10-17 10:18:27, 1, 30, 95
2025-10-17 10:18:27, 2, 88, 95
2025-10-17 10:18:27, 3, 87, 95
2025-10-17 10:18:27, 4, 0, 83
2025-10-17 10:18:27, 5, 0, 83
2025-10-17 10:18:27, 6, 0, 83
2025-10-17 10:18:27, 7, 0, 83
2025-10-17 10:18:32, 0, 88, 95
2025-10-17 10:18:32, 1, 85, 95
2025-10-17 10:18:32, 2, 87, 95
2025-10-17 10:18:32, 3, 88, 95
2025-10-17 10:18:32, 4, 0, 83
2025-10-17 10:18:32, 5, 0, 83
2025-10-17 10:18:32, 6, 0, 83
2025-10-17 10:18:32, 7, 0, 83
2025-10-17 10:18:38, 0, 88, 95
2025-10-17 10:18:38, 1, 87, 95
2025-10-17 10:18:38, 2, 87, 95
2025-10-17 10:18:38, 3, 88, 95
2025-10-17 10:18:38, 4, 0, 83
2025-10-17 10:18:38, 5, 0, 83
2025-10-17 10:18:38, 6, 0, 83
2025-10-17 10:18:38, 7, 0, 83
2025-10-17 10:18:44, 0, 67, 95
2025-10-17 10:18:44, 1, 87, 95
2025-10-17 10:18:44, 2, 85, 95
2025-10-17 10:18:44, 3, 28, 95
2025-10-17 10:18:44, 4, 0, 83
2025-10-17 10:18:44, 5, 0, 83
2025-10-17 10:18:44, 6, 0, 83
2025-10-17 10:18:44, 7, 0, 83
2025-10-17 10:18:49, 0, 88, 95
2025-10-17 10:18:49, 1, 23, 95
2025-10-17 10:18:49, 2, 88, 95
2025-10-17 10:18:49, 3, 89, 95
2025-10-17 10:18:49, 4, 0, 83
2025-10-17 10:18:49, 5, 0, 83
2025-10-17 10:18:49, 6, 0, 83
2025-10-17 10:18:49, 7, 0, 83
2025-10-17 10:18:55, 0, 9, 95
2025-10-17 10:18:55, 1, 87, 95
2025-10-17 10:18:55, 2, 86, 95
2025-10-17 10:18:55, 3, 88, 95
2025-10-17 10:18:55, 4, 0, 83
2025-10-17 10:18:55, 5, 0, 83
2025-10-17 10:18:55, 6, 0, 83
2025-10-17 10:18:55, 7, 0, 83
2025-10-17 10:19:00, 0, 88, 95
2025-10-17 10:19:00, 1, 86, 95
2025-10-17 10:19:00, 2, 70, 95
2025-10-17 10:19:00, 3, 62, 95
2025-10-17 10:19:00, 4, 0, 83
2025-10-17 10:19:00, 5, 0, 83
2025-10-17 10:19:00, 6, 0, 83
2025-10-17 10:19:00, 7, 0, 83
2025-10-17 10:19:06, 0, 64, 95
2025-10-17 10:19:06, 1, 88, 95
2025-10-17 10:19:06, 2, 30, 95
2025-10-17 10:19:06, 3, 88, 95
2025-10-17 10:19:06, 4, 0, 83
2025-10-17 10:19:06, 5, 0, 83
2025-10-17 10:19:06, 6, 0, 83
2025-10-17 10:19:06, 7, 0, 83
2025-10-17 10:19:11, 0, 27, 95
2025-10-17 10:19:11, 1, 87, 95
2025-10-17 10:19:11, 2, 87, 95
2025-10-17 10:19:11, 3, 62, 95
2025-10-17 10:19:11, 4, 0, 83
2025-10-17 10:19:11, 5, 0, 83
2025-10-17 10:19:11, 6, 0, 83
2025-10-17 10:19:11, 7, 0, 83
2025-10-17 10:19:17, 0, 18, 95
2025-10-17 10:19:17, 1, 88, 95
2025-10-17 10:19:17, 2, 88, 95
2025-10-17 10:19:17, 3, 62, 95
2025-10-17 10:19:17, 4, 0, 83
2025-10-17 10:19:17, 5, 0, 83
2025-10-17 10:19:17, 6, 0, 83
2025-10-17 10:19:17, 7, 0, 83
2025-10-17 10:19:23, 0, 10, 95
2025-10-17 10:19:23, 1, 88, 95
2025-10-17 10:19:23, 2, 86, 95
2025-10-17 10:19:23, 3, 60, 95
2025-10-17 10:19:23, 4, 0, 83
2025-10-17 10:19:23, 5, 0, 83
2025-10-17 10:19:23, 6, 0, 83
2025-10-17 10:19:23, 7, 0, 83
2025-10-17 10:19:29, 0, 56, 95
2025-10-17 10:19:29, 1, 54, 95
2025-10-17 10:19:29, 2, 62, 95
2025-10-17 10:19:29, 3, 88, 95
2025-10-17 10:19:29, 4, 0, 83
2025-10-17 10:19:29, 5, 0, 83
2025-10-17 10:19:29, 6, 0, 83
2025-10-17 10:19:29, 7, 0, 83
2025-10-17 10:19:34, 0, 88, 95
2025-10-17 10:19:34, 1, 87, 95
2025-10-17 10:19:34, 2, 87, 95
2025-10-17 10:19:34, 3, 88, 95
2025-10-17 10:19:34, 4, 0, 83
2025-10-17 10:19:34, 5, 0, 83
2025-10-17 10:19:34, 6, 0, 83
2025-10-17 10:19:34, 7, 0, 83
2025-10-17 10:19:40, 0, 86, 95
2025-10-17 10:19:40, 1, 62, 95
2025-10-17 10:19:40, 2, 88, 95
2025-10-17 10:19:40, 3, 88, 95
2025-10-17 10:19:40, 4, 0, 83
2025-10-17 10:19:40, 5, 0, 83
2025-10-17 10:19:40, 6, 0, 83
2025-10-17 10:19:40, 7, 0, 83
2025-10-17 10:19:46, 0, 62, 95
2025-10-17 10:19:46, 1, 31, 95
2025-10-17 10:19:46, 2, 88, 95
2025-10-17 10:19:46, 3, 88, 95
2025-10-17 10:19:46, 4, 0, 83
2025-10-17 10:19:46, 5, 0, 83
2025-10-17 10:19:46, 6, 0, 83
2025-10-17 10:19:46, 7, 0, 83
2025-10-17 10:19:51, 0, 26, 95
2025-10-17 10:19:51, 1, 87, 95
2025-10-17 10:19:51, 2, 62, 95
2025-10-17 10:19:51, 3, 63, 95
2025-10-17 10:19:51, 4, 0, 83
2025-10-17 10:19:51, 5, 0, 83
2025-10-17 10:19:51, 6, 0, 83
2025-10-17 10:19:51, 7, 0, 83
2025-10-17 10:19:57, 0, 89, 95
2025-10-17 10:19:57, 1, 87, 95
2025-10-17 10:19:57, 2, 87, 95
2025-10-17 10:19:57, 3, 62, 95
2025-10-17 10:19:57, 4, 0, 83
2025-10-17 10:19:57, 5, 0, 83
2025-10-17 10:19:57, 6, 0, 83
2025-10-17 10:19:57, 7, 0, 83
2025-10-17 10:20:02, 0, 89, 95
2025-10-17 10:20:02, 1, 56, 95
2025-10-17 10:20:02, 2, 87, 95
2025-10-17 10:20:02, 3, 23, 95
2025-10-17 10:20:02, 4, 0, 83
2025-10-17 10:20:02, 5, 0, 83
2025-10-17 10:20:02, 6, 0, 83
2025-10-17 10:20:02, 7, 0, 83
2025-10-17 10:20:08, 0, 59, 95
2025-10-17 10:20:08, 1, 87, 95
2025-10-17 10:20:08, 2, 85, 95
2025-10-17 10:20:08, 3, 88, 95
2025-10-17 10:20:08, 4, 0, 83
2025-10-17 10:20:08, 5, 0, 83
2025-10-17 10:20:08, 6, 0, 83
2025-10-17 10:20:08, 7, 0, 83
2025-10-17 10:20:14, 0, 88, 95
2025-10-17 10:20:14, 1, 86, 95
2025-10-17 10:20:14, 2, 87, 95
2025-10-17 10:20:14, 3, 87, 95
2025-10-17 10:20:14, 4, 0, 83
2025-10-17 10:20:14, 5, 0, 83
2025-10-17 10:20:14, 6, 0, 83
2025-10-17 10:20:14, 7, 0, 83
2025-10-17 10:20:20, 0, 61, 95
2025-10-17 10:20:20, 1, 54, 95
2025-10-17 10:20:20, 2, 15, 95
2025-10-17 10:20:20, 3, 88, 95
2025-10-17 10:20:20, 4, 0, 83
2025-10-17 10:20:20, 5, 0, 83
2025-10-17 10:20:20, 6, 0, 83
2025-10-17 10:20:20, 7, 0, 83
2025-10-17 10:20:25, 0, 88, 95
2025-10-17 10:20:25, 1, 62, 95
2025-10-17 10:20:25, 2, 46, 95
2025-10-17 10:20:25, 3, 86, 95
2025-10-17 10:20:25, 4, 0, 83
2025-10-17 10:20:25, 5, 0, 83
2025-10-17 10:20:25, 6, 0, 83
2025-10-17 10:20:25, 7, 0, 83
2025-10-17 10:20:31, 0, 60, 95
2025-10-17 10:20:31, 1, 63, 95
2025-10-17 10:20:31, 2, 88, 95
2025-10-17 10:20:31, 3, 22, 95
2025-10-17 10:20:31, 4, 0, 83
2025-10-17 10:20:31, 5, 0, 83
2025-10-17 10:20:31, 6, 0, 83
2025-10-17 10:20:31, 7, 0, 83
2025-10-17 10:20:36, 0, 88, 95
2025-10-17 10:20:36, 1, 46, 95
2025-10-17 10:20:36, 2, 61, 95
2025-10-17 10:20:36, 3, 60, 95
2025-10-17 10:20:36, 4, 0, 83
2025-10-17 10:20:36, 5, 0, 83
2025-10-17 10:20:36, 6, 0, 83
2025-10-17 10:20:36, 7, 0, 83
2025-10-17 10:20:42, 0, 57, 95
2025-10-17 10:20:42, 1, 88, 95
2025-10-17 10:20:42, 2, 62, 95
2025-10-17 10:20:42, 3, 61, 95
2025-10-17 10:20:42, 4, 0, 83
2025-10-17 10:20:42, 5, 0, 83
2025-10-17 10:20:42, 6, 0, 83
2025-10-17 10:20:42, 7, 0, 83
2025-10-17 10:20:48, 0, 62, 95
2025-10-17 10:20:48, 1, 63, 95
2025-10-17 10:20:48, 2, 88, 95
2025-10-17 10:20:48, 3, 88, 95
2025-10-17 10:20:48, 4, 0, 83
2025-10-17 10:20:48, 5, 0, 83
2025-10-17 10:20:48, 6, 0, 83
2025-10-17 10:20:48, 7, 0, 83
2025-10-17 10:20:53, 0, 55, 95
2025-10-17 10:20:53, 1, 88, 95
2025-10-17 10:20:53, 2, 88, 95
2025-10-17 10:20:53, 3, 57, 95
2025-10-17 10:20:53, 4, 0, 83
2025-10-17 10:20:53, 5, 0, 83
2025-10-17 10:20:53, 6, 0, 83
2025-10-17 10:20:53, 7, 0, 83
2025-10-17 10:20:59, 0, 88, 95
2025-10-17 10:20:59, 1, 88, 95
2025-10-17 10:20:59, 2, 55, 95
2025-10-17 10:20:59, 3, 86, 95
2025-10-17 10:20:59, 4, 0, 83
2025-10-17 10:20:59, 5, 0, 83
2025-10-17 10:20:59, 6, 0, 83
2025-10-17 10:20:59, 7, 0, 83
2025-10-17 10:21:04, 0, 86, 95
2025-10-17 10:21:04, 1, 87, 95
2025-10-17 10:21:04, 2, 58, 95
2025-10-17 10:21:04, 3, 31, 95
2025-10-17 10:21:04, 4, 0, 83
2025-10-17 10:21:04, 5, 0, 83
2025-10-17 10:21:04, 6, 0, 83
2025-10-17 10:21:04, 7, 0, 83
2025-10-17 10:21:10, 0, 88, 95
2025-10-17 10:21:10, 1, 86, 95
2025-10-17 10:21:10, 2, 87, 95
2025-10-17 10:21:10, 3, 88, 95
2025-10-17 10:21:10, 4, 0, 83
2025-10-17 10:21:10, 5, 0, 83
2025-10-17 10:21:10, 6, 0, 83
2025-10-17 10:21:10, 7, 0, 83
2025-10-17 10:21:16, 0, 77, 95
2025-10-17 10:21:16, 1, 62, 95
2025-10-17 10:21:16, 2, 65, 95
2025-10-17 10:21:16, 3, 34, 95
2025-10-17 10:21:16, 4, 0, 83
2025-10-17 10:21:16, 5, 0, 83
2025-10-17 10:21:16, 6, 0, 83
2025-10-17 10:21:16, 7, 88, 83
2025-10-17 10:21:21, 0, 89, 95
2025-10-17 10:21:21, 1, 88, 95
2025-10-17 10:21:21, 2, 62, 95
2025-10-17 10:21:21, 3, 88, 95
2025-10-17 10:21:21, 4, 0, 83
2025-10-17 10:21:21, 5, 0, 83
2025-10-17 10:21:21, 6, 0, 83
2025-10-17 10:21:21, 7, 0, 83
2025-10-17 10:21:27, 0, 62, 95
2025-10-17 10:21:27, 1, 63, 95
2025-10-17 10:21:27, 2, 88, 95
2025-10-17 10:21:27, 3, 30, 95
2025-10-17 10:21:27, 4, 0, 83
2025-10-17 10:21:27, 5, 0, 83
2025-10-17 10:21:27, 6, 29, 83
2025-10-17 10:21:27, 7, 69, 83
2025-10-17 10:21:33, 0, 88, 95
2025-10-17 10:21:33, 1, 86, 95
2025-10-17 10:21:33, 2, 86, 95
2025-10-17 10:21:33, 3, 59, 95
2025-10-17 10:21:33, 4, 0, 83
2025-10-17 10:21:33, 5, 0, 83
2025-10-17 10:21:33, 6, 0, 83
2025-10-17 10:21:33, 7, 0, 83
2025-10-17 10:21:38, 0, 62, 95
2025-10-17 10:21:38, 1, 62, 95
2025-10-17 10:21:38, 2, 88, 95
2025-10-17 10:21:38, 3, 30, 95
2025-10-17 10:21:38, 4, 0, 83
2025-10-17 10:21:38, 5, 0, 83
2025-10-17 10:21:38, 6, 0, 83
2025-10-17 10:21:38, 7, 0, 83
2025-10-17 10:21:44, 0, 88, 95
2025-10-17 10:21:44, 1, 30, 95
2025-10-17 10:21:44, 2, 89, 95
2025-10-17 10:21:44, 3, 89, 95
2025-10-17 10:21:44, 4, 0, 83
2025-10-17 10:21:44, 5, 0, 83
2025-10-17 10:21:44, 6, 0, 83
2025-10-17 10:21:44, 7, 0, 83
2025-10-17 10:21:50, 0, 88, 95
2025-10-17 10:21:50, 1, 27, 95
2025-10-17 10:21:50, 2, 88, 95
2025-10-17 10:21:50, 3, 88, 95
2025-10-17 10:21:50, 4, 0, 83
2025-10-17 10:21:50, 5, 0, 83
2025-10-17 10:21:50, 6, 0, 83
2025-10-17 10:21:50, 7, 0, 83
2025-10-17 10:21:55, 0, 88, 95
2025-10-17 10:21:55, 1, 87, 95
2025-10-17 10:21:55, 2, 87, 95
2025-10-17 10:21:55, 3, 60, 95
2025-10-17 10:21:55, 4, 0, 83
2025-10-17 10:21:55, 5, 0, 83
2025-10-17 10:21:55, 6, 0, 83
2025-10-17 10:21:55, 7, 0, 83
2025-10-17 10:22:01, 0, 61, 95
2025-10-17 10:22:01, 1, 56, 95
2025-10-17 10:22:01, 2, 88, 95
2025-10-17 10:22:01, 3, 88, 95
2025-10-17 10:22:01, 4, 0, 83
2025-10-17 10:22:01, 5, 0, 83
2025-10-17 10:22:01, 6, 0, 83
2025-10-17 10:22:01, 7, 0, 83
2025-10-17 10:22:07, 0, 87, 95
2025-10-17 10:22:07, 1, 86, 95
2025-10-17 10:22:07, 2, 85, 95
2025-10-17 10:22:07, 3, 58, 95
2025-10-17 10:22:07, 4, 0, 83
